index,video_url,video_path,video_filename,caption,physics,sa,source,states_of_matter,complexity
1404,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Soda_fizzing_wildly_in_juice._0.mp4,data/videophy/videos/Soda_fizzing_wildly_in_juice._0.mp4,Soda_fizzing_wildly_in_juice._0.mp4,Soda fizzing wildly in juice.,0,0,gen2,fluid_fluid,1
1405,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_hand_mixer_stirs_whipping_cream._1.mp4,data/videophy/videos/A_hand_mixer_stirs_whipping_cream._1.mp4,A_hand_mixer_stirs_whipping_cream._1.mp4,A hand mixer stirs whipping cream.,0,0,gen2,solid_fluid,1
1406,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Ice_skate_gracefully_gliding_across_the_rink._0.mp4,data/videophy/videos/Ice_skate_gracefully_gliding_across_the_rink._0.mp4,Ice_skate_gracefully_gliding_across_the_rink._0.mp4,Ice skate gracefully gliding across the rink.,0,1,gen2,solid_solid,0
1407,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Cordial_mixing_with_cold_water._0.mp4,data/videophy/videos/Cordial_mixing_with_cold_water._0.mp4,Cordial_mixing_with_cold_water._0.mp4,Cordial mixing with cold water.,0,0,gen2,fluid_fluid,1
1408,https://videophysics.s3.amazonaws.com/gen2/solid_solid/The_fishing_line_hooks_a_large_fish._1.mp4,data/videophy/videos/The_fishing_line_hooks_a_large_fish._1.mp4,The_fishing_line_hooks_a_large_fish._1.mp4,The fishing line hooks a large fish.,0,0,gen2,solid_solid,0
1409,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_toothbrush_with_toothpaste_cleaning_teeth._1.mp4,data/videophy/videos/A_toothbrush_with_toothpaste_cleaning_teeth._1.mp4,A_toothbrush_with_toothpaste_cleaning_teeth._1.mp4,A toothbrush with toothpaste cleaning teeth.,0,0,gen2,solid_fluid,1
1410,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Silk_scarf_tumbles_off_a_wooden_hanger._0.mp4,data/videophy/videos/Silk_scarf_tumbles_off_a_wooden_hanger._0.mp4,Silk_scarf_tumbles_off_a_wooden_hanger._0.mp4,Silk scarf tumbles off a wooden hanger.,0,0,gen2,solid_solid,0
1411,https://videophysics.s3.amazonaws.com/gen2/solid_solid/The_zipper_encloses_the_winter_jacket_tightly._1.mp4,data/videophy/videos/The_zipper_encloses_the_winter_jacket_tightly._1.mp4,The_zipper_encloses_the_winter_jacket_tightly._1.mp4,The zipper encloses the winter jacket tightly.,0,0,gen2,solid_solid,0
1412,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Milk_splattering_into_steaming_coffee._0.mp4,data/videophy/videos/Milk_splattering_into_steaming_coffee._0.mp4,Milk_splattering_into_steaming_coffee._0.mp4,Milk splattering into steaming coffee.,0,1,gen2,fluid_fluid,1
1413,https://videophysics.s3.amazonaws.com/gen2/solid_solid/A_peeler_removes_the_skin_of_an_orange._0.mp4,data/videophy/videos/A_peeler_removes_the_skin_of_an_orange._0.mp4,A_peeler_removes_the_skin_of_an_orange._0.mp4,A peeler removes the skin of an orange.,0,0,gen2,solid_solid,1
1414,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Juice_being_poured_into_a_glass_for_quenching_thirst._1.mp4,data/videophy/videos/Juice_being_poured_into_a_glass_for_quenching_thirst._1.mp4,Juice_being_poured_into_a_glass_for_quenching_thirst._1.mp4,Juice being poured into a glass for quenching thirst.,1,1,gen2,solid_fluid,0
1415,https://videophysics.s3.amazonaws.com/gen2/solid_solid/A_pen_scribbling_words_onto_a_piece_of_paper._1.mp4,data/videophy/videos/A_pen_scribbling_words_onto_a_piece_of_paper._1.mp4,A_pen_scribbling_words_onto_a_piece_of_paper._1.mp4,A pen scribbling words onto a piece of paper.,0,1,gen2,solid_solid,0
1416,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_apple_submerging_into_a_water._1.mp4,data/videophy/videos/An_apple_submerging_into_a_water._1.mp4,An_apple_submerging_into_a_water._1.mp4,An apple submerging into a water.,0,1,gen2,solid_fluid,0
1417,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Juice_melding_into_thick_yogurt._0.mp4,data/videophy/videos/Juice_melding_into_thick_yogurt._0.mp4,Juice_melding_into_thick_yogurt._0.mp4,Juice melding into thick yogurt.,0,1,gen2,fluid_fluid,1
1418,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Pating_dough_flat._0.mp4,data/videophy/videos/Pating_dough_flat._0.mp4,Pating_dough_flat._0.mp4,Pating dough flat.,1,0,gen2,solid_solid,1
1419,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Old_rocking_chair_rocking_back_and_forth_on_the_floor._1.mp4,data/videophy/videos/Old_rocking_chair_rocking_back_and_forth_on_the_floor._1.mp4,Old_rocking_chair_rocking_back_and_forth_on_the_floor._1.mp4,Old rocking chair rocking back and forth on the floor.,1,0,gen2,solid_solid,0
1420,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_paintbrush_strokes_a_vibrant_image_on_canvas._1.mp4,data/videophy/videos/A_paintbrush_strokes_a_vibrant_image_on_canvas._1.mp4,A_paintbrush_strokes_a_vibrant_image_on_canvas._1.mp4,A paintbrush strokes a vibrant image on canvas.,0,0,gen2,solid_fluid,1
1421,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Cream_melting_into_hot_chocolate._0.mp4,data/videophy/videos/Cream_melting_into_hot_chocolate._0.mp4,Cream_melting_into_hot_chocolate._0.mp4,Cream melting into hot chocolate.,0,1,gen2,fluid_fluid,1
1422,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Milk_bottle_carefully_places_on_wobbly_fridge_shelf._0.mp4,data/videophy/videos/Milk_bottle_carefully_places_on_wobbly_fridge_shelf._0.mp4,Milk_bottle_carefully_places_on_wobbly_fridge_shelf._0.mp4,Milk bottle carefully places on wobbly fridge shelf.,1,0,gen2,solid_solid,0
1423,"https://videophysics.s3.amazonaws.com/gen2/solid_solid/Soap_slipping_from_hand,_clinks_onto_glass_surface._1.mp4","data/videophy/videos/Soap_slipping_from_hand,_clinks_onto_glass_surface._1.mp4","Soap_slipping_from_hand,_clinks_onto_glass_surface._1.mp4","Soap slipping from hand, clinks onto glass surface.",0,0,gen2,solid_solid,0
1424,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_sponge_soaking_up_water_at_the_sink._1.mp4,data/videophy/videos/A_sponge_soaking_up_water_at_the_sink._1.mp4,A_sponge_soaking_up_water_at_the_sink._1.mp4,A sponge soaking up water at the sink.,0,1,gen2,solid_fluid,1
1425,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_kettle_pours_hot_water_into_a_mug._1.mp4,data/videophy/videos/A_kettle_pours_hot_water_into_a_mug._1.mp4,A_kettle_pours_hot_water_into_a_mug._1.mp4,A kettle pours hot water into a mug.,0,0,gen2,solid_fluid,0
1426,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Room_spray_slowly_diffusing_into_room_air._0.mp4,data/videophy/videos/Room_spray_slowly_diffusing_into_room_air._0.mp4,Room_spray_slowly_diffusing_into_room_air._0.mp4,Room spray slowly diffusing into room air.,0,1,gen2,fluid_fluid,0
1427,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Stack_of_pots_clattering_against_each_other._1.mp4,data/videophy/videos/Stack_of_pots_clattering_against_each_other._1.mp4,Stack_of_pots_clattering_against_each_other._1.mp4,Stack of pots clattering against each other.,1,0,gen2,solid_solid,0
1428,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_cookie_gets_dunked_into_a_glass_of_cold_milk._1.mp4,data/videophy/videos/A_cookie_gets_dunked_into_a_glass_of_cold_milk._1.mp4,A_cookie_gets_dunked_into_a_glass_of_cold_milk._1.mp4,A cookie gets dunked into a glass of cold milk.,0,0,gen2,solid_fluid,0
1429,https://videophysics.s3.amazonaws.com/gen2/solid_solid/A_puck_flits_swiftly_across_a_clean_ice_surface._0.mp4,data/videophy/videos/A_puck_flits_swiftly_across_a_clean_ice_surface._0.mp4,A_puck_flits_swiftly_across_a_clean_ice_surface._0.mp4,A puck flits swiftly across a clean ice surface.,0,0,gen2,solid_solid,0
1430,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Cream_combining_into_warm_soup._0.mp4,data/videophy/videos/Cream_combining_into_warm_soup._0.mp4,Cream_combining_into_warm_soup._0.mp4,Cream combining into warm soup.,0,0,gen2,fluid_fluid,1
1431,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Cork_place_mat_laid_on_solid_oak_dining_table._1.mp4,data/videophy/videos/Cork_place_mat_laid_on_solid_oak_dining_table._1.mp4,Cork_place_mat_laid_on_solid_oak_dining_table._1.mp4,Cork place mat laid on solid oak dining table.,1,0,gen2,solid_solid,0
1432,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_dish_sponge_squeezes_out_dish_soap_onto_a_dirty_plate._1.mp4,data/videophy/videos/A_dish_sponge_squeezes_out_dish_soap_onto_a_dirty_plate._1.mp4,A_dish_sponge_squeezes_out_dish_soap_onto_a_dirty_plate._1.mp4,A dish sponge squeezes out dish soap onto a dirty plate.,0,0,gen2,solid_fluid,1
1433,https://videophysics.s3.amazonaws.com/gen2/solid_solid/A_metal_letter_opener_separates_the_sealed_envelope._0.mp4,data/videophy/videos/A_metal_letter_opener_separates_the_sealed_envelope._0.mp4,A_metal_letter_opener_separates_the_sealed_envelope._0.mp4,A metal letter opener separates the sealed envelope.,1,0,gen2,solid_solid,1
1434,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_diluting_thick_acrylic_paint._0.mp4,data/videophy/videos/Water_diluting_thick_acrylic_paint._0.mp4,Water_diluting_thick_acrylic_paint._0.mp4,Water diluting thick acrylic paint.,0,1,gen2,fluid_fluid,1
1435,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Soccer_ball_kicks_up_chunks_of_the_grass_field._1.mp4,data/videophy/videos/Soccer_ball_kicks_up_chunks_of_the_grass_field._1.mp4,Soccer_ball_kicks_up_chunks_of_the_grass_field._1.mp4,Soccer ball kicks up chunks of the grass field.,0,0,gen2,solid_solid,1
1436,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Molding_clay_into_a_shape._0.mp4,data/videophy/videos/Molding_clay_into_a_shape._0.mp4,Molding_clay_into_a_shape._0.mp4,Molding clay into a shape.,0,0,gen2,solid_solid,1
1437,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_cup_spills_coffee_onto_the_table_in_a_breakfast_mishap._1.mp4,data/videophy/videos/A_cup_spills_coffee_onto_the_table_in_a_breakfast_mishap._1.mp4,A_cup_spills_coffee_onto_the_table_in_a_breakfast_mishap._1.mp4,A cup spills coffee onto the table in a breakfast mishap.,0,0,gen2,solid_fluid,0
1438,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Espresso_stirring_into_foamy_milk._0.mp4,data/videophy/videos/Espresso_stirring_into_foamy_milk._0.mp4,Espresso_stirring_into_foamy_milk._0.mp4,Espresso stirring into foamy milk.,0,0,gen2,fluid_fluid,1
1439,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Hammer_persuades_nail_into_wooden_board._1.mp4,data/videophy/videos/Hammer_persuades_nail_into_wooden_board._1.mp4,Hammer_persuades_nail_into_wooden_board._1.mp4,Hammer persuades nail into wooden board.,0,0,gen2,solid_solid,1
1440,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_long_cocktail_spoon_mixes_a_refreshing_cocktail._1.mp4,data/videophy/videos/A_long_cocktail_spoon_mixes_a_refreshing_cocktail._1.mp4,A_long_cocktail_spoon_mixes_a_refreshing_cocktail._1.mp4,A long cocktail spoon mixes a refreshing cocktail.,0,0,gen2,solid_fluid,0
1441,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Squeezing_zesty_lemon_into_water._0.mp4,data/videophy/videos/Squeezing_zesty_lemon_into_water._0.mp4,Squeezing_zesty_lemon_into_water._0.mp4,Squeezing zesty lemon into water.,1,0,gen2,fluid_fluid,0
1442,https://videophysics.s3.amazonaws.com/gen2/solid_solid/The_sturdy_padlock_locks_the_metal_door._0.mp4,data/videophy/videos/The_sturdy_padlock_locks_the_metal_door._0.mp4,The_sturdy_padlock_locks_the_metal_door._0.mp4,The sturdy padlock locks the metal door.,1,1,gen2,solid_solid,0
1443,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spatula_scoops_up_cake_batter_into_a_baking_pan._1.mp4,data/videophy/videos/A_spatula_scoops_up_cake_batter_into_a_baking_pan._1.mp4,A_spatula_scoops_up_cake_batter_into_a_baking_pan._1.mp4,A spatula scoops up cake batter into a baking pan.,0,1,gen2,solid_fluid,0
1444,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Marble_rolls_down_a_slanted_wooden_table._1.mp4,data/videophy/videos/Marble_rolls_down_a_slanted_wooden_table._1.mp4,Marble_rolls_down_a_slanted_wooden_table._1.mp4,Marble rolls down a slanted wooden table.,1,0,gen2,solid_solid,0
1445,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Loaded_wheelbarrow_pushes_against_stony_garden_path._0.mp4,data/videophy/videos/Loaded_wheelbarrow_pushes_against_stony_garden_path._0.mp4,Loaded_wheelbarrow_pushes_against_stony_garden_path._0.mp4,Loaded wheelbarrow pushes against stony garden path.,0,0,gen2,solid_solid,1
1446,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_drips_from_a_leaky_faucet._1.mp4,data/videophy/videos/Water_drips_from_a_leaky_faucet._1.mp4,Water_drips_from_a_leaky_faucet._1.mp4,Water drips from a leaky faucet.,1,0,gen2,solid_fluid,0
1447,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Orange_juice_splashing_into_still_water._0.mp4,data/videophy/videos/Orange_juice_splashing_into_still_water._0.mp4,Orange_juice_splashing_into_still_water._0.mp4,Orange juice splashing into still water.,0,0,gen2,fluid_fluid,1
1448,"https://videophysics.s3.amazonaws.com/gen2/solid_solid/The_door_knob_turns,_swinging_open_the_door._1.mp4","data/videophy/videos/The_door_knob_turns,_swinging_open_the_door._1.mp4","The_door_knob_turns,_swinging_open_the_door._1.mp4","The door knob turns, swinging open the door.",1,0,gen2,solid_solid,0
1449,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Rubber_car_bumper_hitting_a_metal_pole._0.mp4,data/videophy/videos/Rubber_car_bumper_hitting_a_metal_pole._0.mp4,Rubber_car_bumper_hitting_a_metal_pole._0.mp4,Rubber car bumper hitting a metal pole.,0,0,gen2,solid_solid,1
1450,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Oil_dropping_onto_motionless_water._0.mp4,data/videophy/videos/Oil_dropping_onto_motionless_water._0.mp4,Oil_dropping_onto_motionless_water._0.mp4,Oil dropping onto motionless water.,0,0,gen2,fluid_fluid,0
1451,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Garbage_truck_crushes_the_garbage_can._1.mp4,data/videophy/videos/Garbage_truck_crushes_the_garbage_can._1.mp4,Garbage_truck_crushes_the_garbage_can._1.mp4,Garbage truck crushes the garbage can.,0,0,gen2,solid_solid,1
1452,"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_paddle_strikes_the_water,_propelling_the_canoe_forward._1.mp4","data/videophy/videos/A_paddle_strikes_the_water,_propelling_the_canoe_forward._1.mp4","A_paddle_strikes_the_water,_propelling_the_canoe_forward._1.mp4","A paddle strikes the water, propelling the canoe forward.",0,0,gen2,solid_fluid,1
1453,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Rock_stumbling_under_the_pressure_of_shoe._0.mp4,data/videophy/videos/Rock_stumbling_under_the_pressure_of_shoe._0.mp4,Rock_stumbling_under_the_pressure_of_shoe._0.mp4,Rock stumbling under the pressure of shoe.,0,0,gen2,solid_solid,1
1454,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Colored_droplet_forming_in_watercolor_painting._0.mp4,data/videophy/videos/Colored_droplet_forming_in_watercolor_painting._0.mp4,Colored_droplet_forming_in_watercolor_painting._0.mp4,Colored droplet forming in watercolor painting.,0,0,gen2,fluid_fluid,0
1455,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_boat_floating_on_the_calm_lake_water._1.mp4,data/videophy/videos/A_boat_floating_on_the_calm_lake_water._1.mp4,A_boat_floating_on_the_calm_lake_water._1.mp4,A boat floating on the calm lake water.,1,1,gen2,solid_fluid,0
1456,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Drop_of_tea_falling_into_milk._0.mp4,data/videophy/videos/Drop_of_tea_falling_into_milk._0.mp4,Drop_of_tea_falling_into_milk._0.mp4,Drop of tea falling into milk.,0,0,gen2,fluid_fluid,0
1457,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Leaf_wiping_the_dust_off_a_table._1.mp4,data/videophy/videos/Leaf_wiping_the_dust_off_a_table._1.mp4,Leaf_wiping_the_dust_off_a_table._1.mp4,Leaf wiping the dust off a table.,0,0,gen2,solid_solid,1
1458,https://videophysics.s3.amazonaws.com/gen2/solid_solid/A_snowball_falls_to_the_ground_and_splits_apart._0.mp4,data/videophy/videos/A_snowball_falls_to_the_ground_and_splits_apart._0.mp4,A_snowball_falls_to_the_ground_and_splits_apart._0.mp4,A snowball falls to the ground and splits apart.,0,0,gen2,solid_solid,1
1459,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_broom_cleaning_a_floor_with_water._1.mp4,data/videophy/videos/A_broom_cleaning_a_floor_with_water._1.mp4,A_broom_cleaning_a_floor_with_water._1.mp4,A broom cleaning a floor with water.,0,0,gen2,solid_fluid,1
1460,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_droplets_falling_into_oil._0.mp4,data/videophy/videos/Water_droplets_falling_into_oil._0.mp4,Water_droplets_falling_into_oil._0.mp4,Water droplets falling into oil.,0,0,gen2,fluid_fluid,0
1461,https://videophysics.s3.amazonaws.com/gen2/solid_solid/The_toothbrush_effectively_brushes_the_plaque_from_teeth._0.mp4,data/videophy/videos/The_toothbrush_effectively_brushes_the_plaque_from_teeth._0.mp4,The_toothbrush_effectively_brushes_the_plaque_from_teeth._0.mp4,The toothbrush effectively brushes the plaque from teeth.,0,0,gen2,solid_solid,1
1462,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Swinging_a_bat_to_hit_a_ball._0.mp4,data/videophy/videos/Swinging_a_bat_to_hit_a_ball._0.mp4,Swinging_a_bat_to_hit_a_ball._0.mp4,Swinging a bat to hit a ball.,0,0,gen2,solid_solid,0
1463,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Lemonade_swirling_into_chilled_iced_tea._0.mp4,data/videophy/videos/Lemonade_swirling_into_chilled_iced_tea._0.mp4,Lemonade_swirling_into_chilled_iced_tea._0.mp4,Lemonade swirling into chilled iced tea.,0,1,gen2,fluid_fluid,1
1464,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_wooden_block_floats_on_the_surface_of_a_pond._1.mp4,data/videophy/videos/A_wooden_block_floats_on_the_surface_of_a_pond._1.mp4,A_wooden_block_floats_on_the_surface_of_a_pond._1.mp4,A wooden block floats on the surface of a pond.,0,1,gen2,solid_fluid,0
1465,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_and_oil_shake_in_a_jar._0.mp4,data/videophy/videos/Water_and_oil_shake_in_a_jar._0.mp4,Water_and_oil_shake_in_a_jar._0.mp4,Water and oil shake in a jar.,0,0,gen2,fluid_fluid,1
1466,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_metal_ball_rolls_through_a_tray_of_blue_paint._1.mp4,data/videophy/videos/A_metal_ball_rolls_through_a_tray_of_blue_paint._1.mp4,A_metal_ball_rolls_through_a_tray_of_blue_paint._1.mp4,A metal ball rolls through a tray of blue paint.,0,0,gen2,solid_fluid,1
1467,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Eraser_erases_a_pencil_mark._0.mp4,data/videophy/videos/Eraser_erases_a_pencil_mark._0.mp4,Eraser_erases_a_pencil_mark._0.mp4,Eraser erases a pencil mark.,0,0,gen2,solid_solid,1
1468,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Rain_hitting_the_surface_of_the_river._0.mp4,data/videophy/videos/Rain_hitting_the_surface_of_the_river._0.mp4,Rain_hitting_the_surface_of_the_river._0.mp4,Rain hitting the surface of the river.,1,1,gen2,fluid_fluid,1
1469,https://videophysics.s3.amazonaws.com/gen2/solid_solid/An_apple_falls_and_bounces_on_the_hard_ground._1.mp4,data/videophy/videos/An_apple_falls_and_bounces_on_the_hard_ground._1.mp4,An_apple_falls_and_bounces_on_the_hard_ground._1.mp4,An apple falls and bounces on the hard ground.,1,0,gen2,solid_solid,0
1470,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_airplane_zooms_through_a_patch_of_fluffy_clouds._1.mp4,data/videophy/videos/An_airplane_zooms_through_a_patch_of_fluffy_clouds._1.mp4,An_airplane_zooms_through_a_patch_of_fluffy_clouds._1.mp4,An airplane zooms through a patch of fluffy clouds.,0,1,gen2,solid_fluid,0
1471,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Coffee_grinder_grounds_a_coffee_bean._0.mp4,data/videophy/videos/Coffee_grinder_grounds_a_coffee_bean._0.mp4,Coffee_grinder_grounds_a_coffee_bean._0.mp4,Coffee grinder grounds a coffee bean.,0,0,gen2,solid_solid,1
1472,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Cream_swirling_into_hearty_soup._0.mp4,data/videophy/videos/Cream_swirling_into_hearty_soup._0.mp4,Cream_swirling_into_hearty_soup._0.mp4,Cream swirling into hearty soup.,0,0,gen2,fluid_fluid,1
1473,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Jelly_wobbles_on_a_ceramic_plate._1.mp4,data/videophy/videos/Jelly_wobbles_on_a_ceramic_plate._1.mp4,Jelly_wobbles_on_a_ceramic_plate._1.mp4,Jelly wobbles on a ceramic plate.,0,0,gen2,solid_solid,0
1474,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Juice_spilling_from_a_cup_onto_the_floor._1.mp4,data/videophy/videos/Juice_spilling_from_a_cup_onto_the_floor._1.mp4,Juice_spilling_from_a_cup_onto_the_floor._1.mp4,Juice spilling from a cup onto the floor.,0,0,gen2,solid_fluid,0
1475,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Puzzle_piece_joins_the_puzzle._0.mp4,data/videophy/videos/Puzzle_piece_joins_the_puzzle._0.mp4,Puzzle_piece_joins_the_puzzle._0.mp4,Puzzle piece joins the puzzle.,1,0,gen2,solid_solid,0
1476,https://videophysics.s3.amazonaws.com/gen2/solid_solid/The_angry_hand_slams_down_on_the_table._1.mp4,data/videophy/videos/The_angry_hand_slams_down_on_the_table._1.mp4,The_angry_hand_slams_down_on_the_table._1.mp4,The angry hand slams down on the table.,1,0,gen2,solid_solid,0
1477,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_skillfully_thrown_stone_skims_across_the_placid_lake._1.mp4,data/videophy/videos/A_skillfully_thrown_stone_skims_across_the_placid_lake._1.mp4,A_skillfully_thrown_stone_skims_across_the_placid_lake._1.mp4,A skillfully thrown stone skims across the placid lake.,0,0,gen2,solid_fluid,1
1478,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Chocolate_melds_richly_into_milk._0.mp4,data/videophy/videos/Chocolate_melds_richly_into_milk._0.mp4,Chocolate_melds_richly_into_milk._0.mp4,Chocolate melds richly into milk.,0,0,gen2,fluid_fluid,1
1479,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Metal_trash_can_crashes_into_wooden_park_bench._0.mp4,data/videophy/videos/Metal_trash_can_crashes_into_wooden_park_bench._0.mp4,Metal_trash_can_crashes_into_wooden_park_bench._0.mp4,Metal trash can crashes into wooden park bench.,1,0,gen2,solid_solid,1
1480,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Raindrops_tap_dance_on_river._0.mp4,data/videophy/videos/Raindrops_tap_dance_on_river._0.mp4,Raindrops_tap_dance_on_river._0.mp4,Raindrops tap dance on river.,0,0,gen2,fluid_fluid,0
1481,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_hand_squeezes_a_wet_sponge._1.mp4,data/videophy/videos/A_hand_squeezes_a_wet_sponge._1.mp4,A_hand_squeezes_a_wet_sponge._1.mp4,A hand squeezes a wet sponge.,0,0,gen2,solid_fluid,1
1482,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Tearing_paper_with_hands._1.mp4,data/videophy/videos/Tearing_paper_with_hands._1.mp4,Tearing_paper_with_hands._1.mp4,Tearing paper with hands.,0,0,gen2,solid_solid,1
1483,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Baseball_bat_swings_and_hits_the_ball._0.mp4,data/videophy/videos/Baseball_bat_swings_and_hits_the_ball._0.mp4,Baseball_bat_swings_and_hits_the_ball._0.mp4,Baseball bat swings and hits the ball.,0,0,gen2,solid_solid,0
1484,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_small_can_slides_across_a_pool_of_red_paint._1.mp4,data/videophy/videos/A_small_can_slides_across_a_pool_of_red_paint._1.mp4,A_small_can_slides_across_a_pool_of_red_paint._1.mp4,A small can slides across a pool of red paint.,0,0,gen2,solid_fluid,1
1485,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Leg_crossing_over_a_wooden_bench._1.mp4,data/videophy/videos/Leg_crossing_over_a_wooden_bench._1.mp4,Leg_crossing_over_a_wooden_bench._1.mp4,Leg crossing over a wooden bench.,0,0,gen2,solid_solid,0
1486,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Oil_pooling_atop_tangy_vinegar._0.mp4,data/videophy/videos/Oil_pooling_atop_tangy_vinegar._0.mp4,Oil_pooling_atop_tangy_vinegar._0.mp4,Oil pooling atop tangy vinegar.,0,0,gen2,fluid_fluid,0
1487,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_sponge_squeeze_releases_dish_soap_over_dirty_dishes._1.mp4,data/videophy/videos/A_sponge_squeeze_releases_dish_soap_over_dirty_dishes._1.mp4,A_sponge_squeeze_releases_dish_soap_over_dirty_dishes._1.mp4,A sponge squeeze releases dish soap over dirty dishes.,0,0,gen2,solid_fluid,1
1488,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Knife_slicing_through_butter._0.mp4,data/videophy/videos/Knife_slicing_through_butter._0.mp4,Knife_slicing_through_butter._0.mp4,Knife slicing through butter.,0,0,gen2,solid_solid,1
1489,https://videophysics.s3.amazonaws.com/gen2/solid_solid/Rubber_eraser_rubs_off_pencil_marks_on_paper._1.mp4,data/videophy/videos/Rubber_eraser_rubs_off_pencil_marks_on_paper._1.mp4,Rubber_eraser_rubs_off_pencil_marks_on_paper._1.mp4,Rubber eraser rubs off pencil marks on paper.,0,0,gen2,solid_solid,1
1490,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Coffee_accepts_stream_of_milk._0.mp4,data/videophy/videos/Coffee_accepts_stream_of_milk._0.mp4,Coffee_accepts_stream_of_milk._0.mp4,Coffee accepts stream of milk.,0,0,gen2,fluid_fluid,1
1491,https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_paper_towel_soaking_up_a_milk_spill._1.mp4,data/videophy/videos/A_paper_towel_soaking_up_a_milk_spill._1.mp4,A_paper_towel_soaking_up_a_milk_spill._1.mp4,A paper towel soaking up a milk spill.,0,0,gen2,solid_fluid,1
1492,https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_thinning_out_chunky_salsa._0.mp4,data/videophy/videos/Water_thinning_out_chunky_salsa._0.mp4,Water_thinning_out_chunky_salsa._0.mp4,Water thinning out chunky salsa.,0,0,gen2,fluid_fluid,1
